problem_id,item_id,verdict,labels,rationale
1600E,7325be1ec9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,f374f5321e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2eb9a70cd4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,cbf345cd82,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,74445461f9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,c550892284,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,ce402e53fa,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,84e153e3c4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,29772025cb,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,f4a802a524,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,51bde3f42b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,4f84f24c86,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b3e73ff58a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,ead17da937,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,a2c624501f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,0202d8f216,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,39675527d2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2e5b90927f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,5a8d3c1335,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,9715b72a54,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,4182101a51,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1600E,f3dd29ebdc,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,da3a870248,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6f469245d3,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b53814eb4e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,4899c5dcbe,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,8165be2f2f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,21c1082f4e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2129ccc579,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b2e76f6a0e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2b1261600b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,078f399560,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,839cb0dbc2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,970d9904da,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,75f1c96b83,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7c1738a483,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,573c8133ef,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6ca5de46fb,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,91391cd0e5,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,cbcb867f8c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,8b1be7044e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,9febee3b8a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6a5326de48,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,12108379d8,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7c450a892b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7b96d7d450,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,4791706f5c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,32ecdb1860,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,0c20882f01,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,79cca63719,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,24fc6e4a83,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,ed98eecf20,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,9771248a55,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,ebdc198762,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,42a5952ba2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,008005a44b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,cf94f430bd,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,f2239febbf,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,c38b170388,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,a1bce57a25,WA,AE2.1,Uses the wrong local greedy heuristic instead of the true winning-state game analysis.
1600E,45672c3b0d,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1600E,7bcdb1d257,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,d4772d23af,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1600E,cc35b37a0c,WA,AE2.1,Uses the wrong local greedy heuristic instead of the true winning-state game analysis.
1600E,e9c9ebb4e6,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,06098e6e95,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,df00827c30,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7d80ca2d91,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,a3e3bbd460,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,da004a617d,WA,AE2.1,Uses the wrong local greedy heuristic instead of the true winning-state game analysis.
1600E,0cc62581cc,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6b91f5534c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,02dfc5e508,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,f69e46f835,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7c7ecaad3b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,80a490179e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,5b99036260,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6637136f40,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2607e29f65,WA,AE2.1,Uses the wrong local greedy heuristic instead of the true winning-state game analysis.
1600E,664aa4865c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,118c0ffb6c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,92f6900525,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,c6c30a2412,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7334a93d3c,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1600E,9e8e30b79f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,bc2481567b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,3f3b256212,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,58dbc29407,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,ec75cabb63,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b13062954c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,cb1e5997b0,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,477b12c842,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2aade2418b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,1030abfdd4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,167dc0b9bc,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600E,65d1f41b04,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6d2c363dea,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,51ace7a107,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,0198a77c28,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,85fb7fb7c6,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6fd7a10daa,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,151fe14637,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,95bff5683f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,7c5b2ae659,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,edf1b453da,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,5b6d0badc0,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,bd04e7ae52,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,302e4221a9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,040d4b260d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,e602d63588,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,d060930e11,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b319e14d67,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,70e3b8e634,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6d79ab5e8b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,d52c29db07,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,b78db3b7d3,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,f5352df783,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,74b373b9aa,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,718e2ca2bc,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,bb667cd2f5,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,d3c6b6ce92,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,2bad1376d2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,dbf89327b9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,cc69bf27f9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6835e6a7ac,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600E,6168b9f159,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1600F,ec595fa8de,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,1aec43c464,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,fd2eaf0414,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,a1f724e5c5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,2ca40eab48,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,9e03788029,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,5b11904421,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,d77cecb4fe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,d79ae41a5e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,cae2daff2c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,700207d4a9,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,c86df78376,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,02e447d75c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,7081ef34be,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,39a431527f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,37ced20baf,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,161279d5c2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ea8fa82e1b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,dbeb8a2aea,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,49465e3fdb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4467faba56,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,3e2c3826fe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,12ed84f940,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,7a4f0ffbb5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,018e8fb7b4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,6bf527a87f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,e5a388b6a2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,aaa7bca91e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,25534309f4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4db494b2e3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,8b7369b201,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,733fa9942e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4e0e53edec,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,aaad42b409,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,aa8d6fec73,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,0ea2fc258c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,78e154035a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,fbcc0270cd,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,3b6f4c8c66,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,10d23c50f6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,aceddc1066,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,31cf1e4fa3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,162c1e44ec,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,fb6e955807,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1600F,aa0c3a9219,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,052501c85d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,a13eca2b0c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,887128ec8c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,28be29c478,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,1157099044,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,cebd5e5a3b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,9ffafea567,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,e7c840722e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,8be1b0394a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,d23ca5470c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,bc624c671a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ba8768c06f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ea304800f8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,2e50458089,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,b72174bbd2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,f1199ac88c,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,0de752a2f2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,8adc399b15,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,29b73d3298,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,adf8a9579e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,7fecb037d2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,81911d4caf,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,013faa6cb1,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1600F,ff1e96010f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ea460f9400,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,3022943fa6,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,92379fd5c4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,2f9ffb530c,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,410ca015c7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,f622c6d54a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,55b24422ce,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,264a70a77d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ba1a578692,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,95c6298f48,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,f5cb898160,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,7d71bca3e5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ef24efec15,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,8d766db2ab,WA,GE1.1,"It only searches for one star-shaped witness around a high-degree vertex (or the empty-graph case), missing the general 5-clique/5-independent-set structures the task allows."
1600F,5eb7696786,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,c4a0cc81f5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,427559f4b8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,7556d6be1b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,8e549c7449,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,ae704ade36,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,3b22d7c4f7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,3589c01505,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,2b9e723afd,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,e3cbe04581,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,1e335fa96a,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,18b2f8047b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,35eb0a12e7,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,b81e6b7ba8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,60390fba16,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4d5ae6994d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,c61927c7d5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4b29fa8c60,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,0270059493,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,56726e7bc7,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,0f6a8f1c10,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,dd9c5b0bd1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,bc9889deab,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,195a61b330,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,11eb1c241d,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,e70d9e3fbb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,60532b12b1,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,0b300faf66,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,cfb60a5c33,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,c0c11e671b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,6612ae6a76,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,5979096a60,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,9fc4f610de,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,fce51a9fdf,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,196a7b98a8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,634061ee50,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,49d40c7976,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,4676cb1d5f,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,069056de0a,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600F,979bb2c6c8,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1600F,0097a3bb51,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600F,1eddce1794,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,cd213b4bc5,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,4887da52e7,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,fa5a231648,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,e3ac06e8ba,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,e1fc7761b6,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,3dad66c54a,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,e7b1c840ae,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,72c1a27df9,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,82b923c351,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,83afc46542,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,309243ef2a,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,04fcc97898,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,008a1c107d,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,f4a8a6c650,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,6ed9428948,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,63603ed595,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,be79556d03,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,751bd42b54,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,170e8d2cb5,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,09e282c294,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,efb3469d98,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,9d88cb639f,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,a1e5b33a37,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,f373fb3a14,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,e57ab212fa,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,0e6ed20d8e,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,998832e739,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,5973e5fa3a,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,be2ea15ab7,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,99d272b556,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,727ef30bc7,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,1d218897b3,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,677d088a65,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,3a9c92315c,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,12c9c0d9dc,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,adf0d626f0,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,4e858cf038,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1600J,543e344b41,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,a1222302b1,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,aa6e38d665,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,43b18b8298,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,965b2bc5ca,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,f31c10a689,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,f181ee217b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,7ea7f0a673,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,addf301866,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,7301bbb0ef,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,c4ae71433c,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,bc29f74ca9,RE,GE2.1,"The code can fail on a special case or invalid state, causing runtime failure."
1600J,1eea9260a9,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,d151e95d49,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,9eb4d3e111,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,cdbc5850b6,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1600J,371ba55647,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1600J,e31e71e26b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,e1bb94be1b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,63de6be1f5,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,7c8c9529ee,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,57e674cabe,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,8f831f47b3,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,984b8cd6d4,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,c0f432f418,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,68b9b29423,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,c670a9f1f3,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,7600998562,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,fec679cebb,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,c5cede4bd1,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,ff60a21250,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,32c43873e0,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,ae35a0f4d0,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,409907acb2,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,072689c06b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,6677898747,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
